Consumer Brand,UML Id,Name,Country,Province,District,Latitude,Longitude,Parent Company,Parent Group,RSPO
Nestle,PO1000003862,Ppnj Kahang,Malaysia,Johor,Keluang,2.1714,103.4796,Pertubuhan Peladang Negeri Johor (Ppnj),Kauri,Not RSPO Certified
Nestle,PO1000003862,Ppnj Kahang,Malaysia,Johor,Keluang,2.1714,103.4796,Pertubuhan Peladang Negeri Johor (Ppnj),Wilmar,Not RSPO Certified
Nestle,PO1000003863,Bintang Palm Oil Mill,Malaysia,Johor,Batu Pahat,2.157444,103.123425,Bell Palm Resources Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003863,Bintang Palm Oil Mill,Malaysia,Johor,Batu Pahat,2.157444,103.123425,Bell Palm Resources Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003863,Bintang Palm Oil Mill,Malaysia,Johor,Batu Pahat,2.157444,103.123425,Bell Palm Resources Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003863,Bintang Palm Oil Mill,Malaysia,Johor,Batu Pahat,2.157444,103.123425,Bell Palm Resources Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003863,Bintang Palm Oil Mill,Malaysia,Johor,Batu Pahat,2.157444,103.123425,Bell Palm Resources Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003864,Pinehill,Malaysia,Perak,Hilir Perak,3.969938,101.096621,Pinehill Plantations (Malaysia) Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003864,Pinehill,Malaysia,Perak,Hilir Perak,3.969938,101.096621,Pinehill Plantations (Malaysia) Sdn Bhd,Golden Oil,Not RSPO Certified
Nestle,PO1000003866,Suburmas,Malaysia,Sarawak,Bintulu,3.525253,113.357533,Suburmas Plantations Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003866,Suburmas,Malaysia,Sarawak,Bintulu,3.525253,113.357533,Suburmas Plantations Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003866,Suburmas,Malaysia,Sarawak,Bintulu,3.525253,113.357533,Suburmas Plantations Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003866,Suburmas,Malaysia,Sarawak,Bintulu,3.525253,113.357533,Suburmas Plantations Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003866,Suburmas,Malaysia,Sarawak,Bintulu,3.525253,113.357533,Suburmas Plantations Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003866,Suburmas,Malaysia,Sarawak,Bintulu,3.525253,113.357533,Suburmas Plantations Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003868,Cheekah-Kemayan,Malaysia,Pahang,Bera,3.148583,102.475361,Cheekah-Kemayan Plantations Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003868,Cheekah-Kemayan,Malaysia,Pahang,Bera,3.148583,102.475361,Cheekah-Kemayan Plantations Sdn Bhd,Camilo Ferrón Chile S A,Not RSPO Certified
Nestle,PO1000003868,Cheekah-Kemayan,Malaysia,Pahang,Bera,3.148583,102.475361,Cheekah-Kemayan Plantations Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003869,Endau,Malaysia,Pahang,Rompin,2.679944,103.505361,Endau Palm Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003869,Endau,Malaysia,Pahang,Rompin,2.679944,103.505361,Endau Palm Oil Mill Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003869,Endau,Malaysia,Pahang,Rompin,2.679944,103.505361,Endau Palm Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,Aak,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,Camilo Ferrón Chile S A,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,Golden Oil,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,Graincorp Foods,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,The Three,Not RSPO Certified
Nestle,PO1000003871,Kosfarm,Malaysia,Pahang,Rompin,2.9934,102.82,Kilang Kosfarm Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003872,Prosper,Malaysia,Negeri Sembilan,Jempol,2.890795,102.522013,Prosper Palm Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003872,Prosper,Malaysia,Negeri Sembilan,Jempol,2.890795,102.522013,Prosper Palm Oil Mill Sdn Bhd,Camilo Ferrón Chile S A,Not RSPO Certified
Nestle,PO1000003872,Prosper,Malaysia,Negeri Sembilan,Jempol,2.890795,102.522013,Prosper Palm Oil Mill Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003872,Prosper,Malaysia,Negeri Sembilan,Jempol,2.890795,102.522013,Prosper Palm Oil Mill Sdn Bhd,Golden Oil,Not RSPO Certified
Nestle,PO1000003872,Prosper,Malaysia,Negeri Sembilan,Jempol,2.890795,102.522013,Prosper Palm Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003872,Prosper,Malaysia,Negeri Sembilan,Jempol,2.890795,102.522013,Prosper Palm Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003873,Rompin,Malaysia,Pahang,Pekan,3.077222,103.174722,Rompin Palm Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003873,Rompin,Malaysia,Pahang,Pekan,3.077222,103.174722,Rompin Palm Oil Mill Sdn Bhd,Camilo Ferrón Chile S A,Not RSPO Certified
Nestle,PO1000003873,Rompin,Malaysia,Pahang,Pekan,3.077222,103.174722,Rompin Palm Oil Mill Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003873,Rompin,Malaysia,Pahang,Pekan,3.077222,103.174722,Rompin Palm Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003873,Rompin,Malaysia,Pahang,Pekan,3.077222,103.174722,Rompin Palm Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003874,Kosma / Wujud Wawasan,Malaysia,Pahang,Rompin,3.033934,102.840363,Wujud Wawasan Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003874,Kosma / Wujud Wawasan,Malaysia,Pahang,Rompin,3.033934,102.840363,Wujud Wawasan Sdn Bhd,Camilo Ferrón Chile S A,Not RSPO Certified
Nestle,PO1000003874,Kosma / Wujud Wawasan,Malaysia,Pahang,Rompin,3.033934,102.840363,Wujud Wawasan Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003874,Kosma / Wujud Wawasan,Malaysia,Pahang,Rompin,3.033934,102.840363,Wujud Wawasan Sdn Bhd,Golden Oil,Not RSPO Certified
Nestle,PO1000003874,Kosma / Wujud Wawasan,Malaysia,Pahang,Rompin,3.033934,102.840363,Wujud Wawasan Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003875,Pss,Malaysia,Sarawak,Bintulu,3.39676,113.287718,Pss Oil Mill Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003875,Pss,Malaysia,Sarawak,Bintulu,3.39676,113.287718,Pss Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003875,Pss,Malaysia,Sarawak,Bintulu,3.39676,113.287718,Pss Oil Mill Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003875,Pss,Malaysia,Sarawak,Bintulu,3.39676,113.287718,Pss Oil Mill Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003875,Pss,Malaysia,Sarawak,Bintulu,3.39676,113.287718,Pss Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003875,Pss,Malaysia,Sarawak,Bintulu,3.39676,113.287718,Pss Oil Mill Sdn Bhd,"The Nisshin Oillio Group, Ltd.",Not RSPO Certified
Nestle,PO1000003875,Pss,Malaysia,Sarawak,Bintulu,3.39676,113.287718,Pss Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003876,Ql Mill 1,Malaysia,Sabah,Tawau,4.476456,118.198075,Ql Plantation Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003876,Ql Mill 1,Malaysia,Sabah,Tawau,4.476456,118.198075,Ql Plantation Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003876,Ql Mill 1,Malaysia,Sabah,Tawau,4.476456,118.198075,Ql Plantation Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003876,Ql Mill 1,Malaysia,Sabah,Tawau,4.476456,118.198075,Ql Plantation Sdn Bhd,"The Nisshin Oillio Group, Ltd.",Not RSPO Certified
Nestle,PO1000003877,Sri Ganda,Malaysia,Perak,Hilir Perak,3.913102,101.198753,Sri Ganda Oil Mill Sdn Bhd,Aak,Not RSPO Certified
Nestle,PO1000003877,Sri Ganda,Malaysia,Perak,Hilir Perak,3.913102,101.198753,Sri Ganda Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003877,Sri Ganda,Malaysia,Perak,Hilir Perak,3.913102,101.198753,Sri Ganda Oil Mill Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003877,Sri Ganda,Malaysia,Perak,Hilir Perak,3.913102,101.198753,Sri Ganda Oil Mill Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003877,Sri Ganda,Malaysia,Perak,Hilir Perak,3.913102,101.198753,Sri Ganda Oil Mill Sdn Bhd,Mewah Group,Not RSPO Certified
Nestle,PO1000003877,Sri Ganda,Malaysia,Perak,Hilir Perak,3.913102,101.198753,Sri Ganda Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003877,Sri Ganda,Malaysia,Perak,Hilir Perak,3.913102,101.198753,Sri Ganda Oil Mill Sdn Bhd,The Three,Not RSPO Certified
Nestle,PO1000003878,Rakyat Ketengah Perwira,Malaysia,Trengganu,Kemaman,4.119153,103.203506,Rakyat Ketengah Perwira Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003878,Rakyat Ketengah Perwira,Malaysia,Trengganu,Kemaman,4.119153,103.203506,Rakyat Ketengah Perwira Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003878,Rakyat Ketengah Perwira,Malaysia,Trengganu,Kemaman,4.119153,103.203506,Rakyat Ketengah Perwira Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003878,Rakyat Ketengah Perwira,Malaysia,Trengganu,Kemaman,4.119153,103.203506,Rakyat Ketengah Perwira Sdn Bhd,Graincorp Foods,Not RSPO Certified
Nestle,PO1000003878,Rakyat Ketengah Perwira,Malaysia,Trengganu,Kemaman,4.119153,103.203506,Rakyat Ketengah Perwira Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003879,Palm Discovery / Kulai Mas,Malaysia,Johor,Keluang,1.802372,103.623894,Palm Discovery Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003879,Palm Discovery / Kulai Mas,Malaysia,Johor,Keluang,1.802372,103.623894,Palm Discovery Sdn Bhd,Graincorp Foods,Not RSPO Certified
Nestle,PO1000003880,Dumpas,Malaysia,Sabah,Tawau,4.534908,117.705141,Regional Harvest Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003880,Dumpas,Malaysia,Sabah,Tawau,4.534908,117.705141,Regional Harvest Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003880,Dumpas,Malaysia,Sabah,Tawau,4.534908,117.705141,Regional Harvest Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003880,Dumpas,Malaysia,Sabah,Tawau,4.534908,117.705141,Regional Harvest Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003880,Dumpas,Malaysia,Sabah,Tawau,4.534908,117.705141,Regional Harvest Sdn Bhd,"The Nisshin Oillio Group, Ltd.",Not RSPO Certified
Nestle,PO1000003880,Dumpas,Malaysia,Sabah,Tawau,4.534908,117.705141,Regional Harvest Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003881,Rh Balingian Palm Oil Mill Sdn Bhd,Malaysia,Sarawak,Mukah,2.872164,112.452378,Rh Balingian Palm Oil Mill Sdn Bhd,Aak,Not RSPO Certified
Nestle,PO1000003881,Rh Balingian Palm Oil Mill Sdn Bhd,Malaysia,Sarawak,Mukah,2.872164,112.452378,Rh Balingian Palm Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003881,Rh Balingian Palm Oil Mill Sdn Bhd,Malaysia,Sarawak,Mukah,2.872164,112.452378,Rh Balingian Palm Oil Mill Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003881,Rh Balingian Palm Oil Mill Sdn Bhd,Malaysia,Sarawak,Mukah,2.872164,112.452378,Rh Balingian Palm Oil Mill Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003881,Rh Balingian Palm Oil Mill Sdn Bhd,Malaysia,Sarawak,Mukah,2.872164,112.452378,Rh Balingian Palm Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003881,Rh Balingian Palm Oil Mill Sdn Bhd,Malaysia,Sarawak,Mukah,2.872164,112.452378,Rh Balingian Palm Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003882,Rhp,Malaysia,Sarawak,Marudi,3.775039,114.10401,R.H. Plantations Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003882,Rhp,Malaysia,Sarawak,Marudi,3.775039,114.10401,R.H. Plantations Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003882,Rhp,Malaysia,Sarawak,Marudi,3.775039,114.10401,R.H. Plantations Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003882,Rhp,Malaysia,Sarawak,Marudi,3.775039,114.10401,R.H. Plantations Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003882,Rhp,Malaysia,Sarawak,Marudi,3.775039,114.10401,R.H. Plantations Sdn Bhd,Ldc India,Not RSPO Certified
Nestle,PO1000003882,Rhp,Malaysia,Sarawak,Marudi,3.775039,114.10401,R.H. Plantations Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003882,Rhp,Malaysia,Sarawak,Marudi,3.775039,114.10401,R.H. Plantations Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003883,Rh Selangau,Malaysia,Sarawak,Mukah,2.584815,112.334566,Rh Selangau Palm Oil Mill Sdn Bhd,Aak,Not RSPO Certified
Nestle,PO1000003883,Rh Selangau,Malaysia,Sarawak,Mukah,2.584815,112.334566,Rh Selangau Palm Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003883,Rh Selangau,Malaysia,Sarawak,Mukah,2.584815,112.334566,Rh Selangau Palm Oil Mill Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003883,Rh Selangau,Malaysia,Sarawak,Mukah,2.584815,112.334566,Rh Selangau Palm Oil Mill Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003883,Rh Selangau,Malaysia,Sarawak,Mukah,2.584815,112.334566,Rh Selangau Palm Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003883,Rh Selangau,Malaysia,Sarawak,Mukah,2.584815,112.334566,Rh Selangau Palm Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Sachiew Plantations Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Sachiew Plantations Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Sachiew Plantations Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Sachiew Plantations Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Sachiew Plantations Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003884,Sachiew,Malaysia,Sarawak,Miri,3.76455,113.702656,Sachiew Plantations Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Bau Palm Oil Mill Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Bau Palm Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Bau Palm Oil Mill Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Bau Palm Oil Mill Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Bau Palm Oil Mill Sdn Bhd,Ldc India,Not RSPO Certified
Nestle,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Bau Palm Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003886,Bau,Malaysia,Sarawak,Lundu,1.490067,109.985197,Bau Palm Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Serian Palm Oil Mill Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Serian Palm Oil Mill Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Serian Palm Oil Mill Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Serian Palm Oil Mill Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Serian Palm Oil Mill Sdn Bhd,Ldc India,Not RSPO Certified
Nestle,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Serian Palm Oil Mill Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003887,Serian,Malaysia,Sarawak,Serian,0.956144,110.622625,Serian Palm Oil Mill Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Sungei Kahang Palm Oil Sdn Bhd,Allana,Not RSPO Certified
Nestle,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Sungei Kahang Palm Oil Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Sungei Kahang Palm Oil Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Sungei Kahang Palm Oil Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Sungei Kahang Palm Oil Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Sungei Kahang Palm Oil Sdn Bhd,Ventura Foods Llc,Not RSPO Certified
Nestle,PO1000003888,Sungei Kahang,Malaysia,Johor,Keluang,2.23185,103.526014,Sungei Kahang Palm Oil Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003889,Galasah,Malaysia,Sarawak,Miri,3.611044,113.661384,Sarawak Oil Palms Berhad,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003889,Galasah,Malaysia,Sarawak,Miri,3.611044,113.661384,Sarawak Oil Palms Berhad,Gemini Edibles & Fats,Not RSPO Certified
Nestle,PO1000003889,Galasah,Malaysia,Sarawak,Miri,3.611044,113.661384,Sarawak Oil Palms Berhad,Ldc India,Not RSPO Certified
Nestle,PO1000003890,Ladang Padang Kahang,Malaysia,Johor,Keluang,2.309604,103.529202,Seong Thye Plantations Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003890,Ladang Padang Kahang,Malaysia,Johor,Keluang,2.309604,103.529202,Seong Thye Plantations Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003890,Ladang Padang Kahang,Malaysia,Johor,Keluang,2.309604,103.529202,Seong Thye Plantations Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003890,Ladang Padang Kahang,Malaysia,Johor,Keluang,2.309604,103.529202,Seong Thye Plantations Sdn Bhd,Graincorp Foods,Not RSPO Certified
Nestle,PO1000003890,Ladang Padang Kahang,Malaysia,Johor,Keluang,2.309604,103.529202,Seong Thye Plantations Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003891,Setia Kawan,Malaysia,Kedah,Kulim,5.441292,100.627419,Setia Kawan Kilang Kelapa Sawit Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003891,Setia Kawan,Malaysia,Kedah,Kulim,5.441292,100.627419,Setia Kawan Kilang Kelapa Sawit Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003891,Setia Kawan,Malaysia,Kedah,Kulim,5.441292,100.627419,Setia Kawan Kilang Kelapa Sawit Sdn Bhd,Iffco,Not RSPO Certified
Nestle,PO1000003891,Setia Kawan,Malaysia,Kedah,Kulim,5.441292,100.627419,Setia Kawan Kilang Kelapa Sawit Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003892,Solid Orient,Malaysia,Kedah,Baling,5.5699,100.699263,Solid Orient Holdings Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003892,Solid Orient,Malaysia,Kedah,Baling,5.5699,100.699263,Solid Orient Holdings Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003892,Solid Orient,Malaysia,Kedah,Baling,5.5699,100.699263,Solid Orient Holdings Sdn Bhd,Golden Oil,Not RSPO Certified
Nestle,PO1000003892,Solid Orient,Malaysia,Kedah,Baling,5.5699,100.699263,Solid Orient Holdings Sdn Bhd,Iffco,Not RSPO Certified
Nestle,PO1000003892,Solid Orient,Malaysia,Kedah,Baling,5.5699,100.699263,Solid Orient Holdings Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003893,Solid,Malaysia,Sarawak,Miri,3.73694,113.590325,Solid Oil Palm Plantation Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003893,Solid,Malaysia,Sarawak,Miri,3.73694,113.590325,Solid Oil Palm Plantation Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003893,Solid,Malaysia,Sarawak,Miri,3.73694,113.590325,Solid Oil Palm Plantation Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003893,Solid,Malaysia,Sarawak,Miri,3.73694,113.590325,Solid Oil Palm Plantation Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003893,Solid,Malaysia,Sarawak,Miri,3.73694,113.590325,Solid Oil Palm Plantation Sdn Bhd,Ldc India,Not RSPO Certified
Nestle,PO1000003893,Solid,Malaysia,Sarawak,Miri,3.73694,113.590325,Solid Oil Palm Plantation Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003893,Solid,Malaysia,Sarawak,Miri,3.73694,113.590325,Solid Oil Palm Plantation Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003894,Sook Oil Mill,Malaysia,Sabah,Keningau,5.334363,116.362612,Chellam Plantations (Sabah) Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003894,Sook Oil Mill,Malaysia,Sabah,Keningau,5.334363,116.362612,Chellam Plantations (Sabah) Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003894,Sook Oil Mill,Malaysia,Sabah,Keningau,5.334363,116.362612,Chellam Plantations (Sabah) Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003894,Sook Oil Mill,Malaysia,Sabah,Keningau,5.334363,116.362612,Chellam Plantations (Sabah) Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003894,Sook Oil Mill,Malaysia,Sabah,Keningau,5.334363,116.362612,Chellam Plantations (Sabah) Sdn Bhd,Wilmar,Not RSPO Certified
Nestle,PO1000003895,Bukit Berembun,Malaysia,Pahang,Rompin,3.075403,102.766156,Southern Keratong Plantations Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003895,Bukit Berembun,Malaysia,Pahang,Rompin,3.075403,102.766156,Southern Keratong Plantations Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003895,Bukit Berembun,Malaysia,Pahang,Rompin,3.075403,102.766156,Southern Keratong Plantations Sdn Bhd,Fuji,Not RSPO Certified
Nestle,PO1000003895,Bukit Berembun,Malaysia,Pahang,Rompin,3.075403,102.766156,Southern Keratong Plantations Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003896,Southern Perak,Malaysia,Perak,Hilir Perak,3.806889,101.029361,Southern Perak Plantations Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
Nestle,PO1000003896,Southern Perak,Malaysia,Perak,Hilir Perak,3.806889,101.029361,Southern Perak Plantations Sdn Bhd,Cargill,Not RSPO Certified
Nestle,PO1000003896,Southern Perak,Malaysia,Perak,Hilir Perak,3.806889,101.029361,Southern Perak Plantations Sdn Bhd,Golden Oil,Not RSPO Certified
Nestle,PO1000003896,Southern Perak,Malaysia,Perak,Hilir Perak,3.806889,101.029361,Southern Perak Plantations Sdn Bhd,Kauri,Not RSPO Certified
Nestle,PO1000003896,Southern Perak,Malaysia,Perak,Hilir Perak,3.806889,101.029361,Southern Perak Plantations Sdn Bhd,Sime Darby,Not RSPO Certified
Nestle,PO1000003896,Southern Perak,Malaysia,Perak,Hilir Perak,3.806889,101.029361,Southern Perak Plantations Sdn Bhd,The Three,Not RSPO Certified
Nestle,PO1000003897,Mukah Mill,Malaysia,Sarawak,Mukah,2.650825,112.330089,Sarawak Plantation Agriculture Development (Spad)  Sdn Bhd,Arma,Not RSPO Certified
Nestle,PO1000003897,Mukah Mill,Malaysia,Sarawak,Mukah,2.650825,112.330089,Sarawak Plantation Agriculture Development (Spad)  Sdn Bhd,Bunge Loders Croklaan,Not RSPO Certified
