umlid,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest
PO1000007524,5351.304705882355,12935.976352941172,9595.41035294117,87.68611764705882,661.5557647058824,87.83188235294118,197.45011764705873,700.2748235294117,258.35364705882347,776.8927058823527,523.6005882352941,328.97505882352937,277.2501176470588,326.1568235294118,539.6509411764705,66.75917647058823,75.21317647058822,55.01682352941176,224.59129411764707,81.33741176470588,59.49282352941176,23.21541176470588,0.4136761354442073,0.5576942005655945,0.4423057994344055
PO1000007528,50771.60682352941,98093.6618823529,87742.26494117644,149.17376470588238,536.616705882353,88.78129411764706,224.9834117647059,200.02164705882348,1669.3302352941178,8504.41376470588,7329.587647058826,6997.099411764703,4578.194823529411,2824.6037647058815,2584.9595294117635,2308.6545882352943,1897.4671764705874,2459.755411764706,5017.134352941176,1444.1707058823529,1032.1595294117647,924.4990588235294,0.5175829492880135,0.5786448168116853,0.42135518318831466
PO1000007529,10264.357764705881,20676.138352941172,19432.604117647053,570.3854117647059,175.56529411764703,507.32576470588236,2107.740705882353,2603.9908235294106,382.2963529411764,274.0807058823529,421.9895294117647,186.59188235294116,432.42564705882353,342.9797647058823,401.52,37.62670588235294,311.7924705882352,91.58188235294116,236.27435294117643,654.8548235294118,250.50635294117643,274.82929411764707,0.49643495267315135,0.5282028956368569,0.47179710436314315
PO1000007532,29151.375176470567,64029.48917647059,60530.903294117656,971.4042352941177,733.0771764705883,847.9838823529412,657.5961176470588,737.8563529411765,941.944588235294,592.0256470588236,1035.0564705882352,1119.7108235294118,793.0291764705883,2185.5035294117647,5738.437411764706,3010.63694117647,2318.084117647058,1854.4030588235291,2700.1916470588226,1122.1489411764705,1082.4917647058824,709.7932941176471,0.4552804582920684,0.4815949141684703,0.5184050858315297
PO1000007533,69098.96752941178,289823.8168235294,280918.5907058824,1883.7409411764702,1466.8316470588234,1488.0155294117644,3662.8210588235293,3508.2575294117637,1409.1342352941176,3648.7274117647057,3916.534235294117,3318.354,1186.7117647058824,3990.1079999999997,3398.3587058823528,3905.3851764705873,6675.751411764707,3649.048235294117,6811.675411764705,5767.286470588235,4796.156117647058,4616.069647058824,0.2384171469644449,0.2459750611584029,0.7540249388415972
PO1000007534,19204.95035294117,70730.44270588236,59268.30952941181,240.79447058823533,554.7642352941176,373.2568235294118,653.9756470588235,843.3829411764706,1139.2069411764705,873.9254117647057,1398.2177647058825,873.714,963.4150588235293,633.9617647058823,1893.9451764705884,968.4854117647058,1174.980705882353,1300.8183529411763,2121.916941176471,1024.4110588235294,1470.8442352941177,700.9334117647056,0.271523118168522,0.3240340496536474,0.6759659503463527
PO1000007535,11802.139411764703,29121.23470588234,25991.802,371.0749411764706,233.7557647058823,116.20976470588235,372.38223529411766,310.8130588235294,201.66458823529413,694.5628235294116,233.7709411764706,1204.4177647058823,587.8927058823529,366.08082352941176,455.9297647058825,417.49482352941175,962.3827058823529,1015.3711764705882,2166.2110588235296,706.0740000000001,663.144,722.9064705882354,0.40527606507634556,0.4540716111858925,0.5459283888141075
PO1000007537,6362.467764705883,17914.43294117647,6137.841176470584,161.1250588235294,738.6677647058824,53.91,800.7416470588238,1026.3063529411766,418.1407058823527,42.17047058823529,529.4357647058823,914.0657647058822,719.766,86.5630588235294,35.416588235294114,153.60529411764705,161.3184705882353,165.672,157.3461176470588,87.15211764705882,36.757764705882344,74.30682352941177,0.3551587586164505,1.0365970023949798,-0.03659700239497976
PO1000007540,8749.729411764703,54024.543176470615,35209.691999999995,230.19282352941178,321.02364705882354,172.10611764705882,323.24894117647057,534.4785882352942,584.3534117647059,365.97141176470586,1003.6027058823528,699.9370588235294,250.78799999999998,699.2177647058822,376.3916470588235,320.9223529411764,459.93917647058817,244.4315294117647,677.0964705882353,647.1910588235295,492.0829411764707,346.75376470588236,0.16195841551466345,0.24850343512702994,0.7514965648729701
PO1000007541,6660.458823529412,31495.0485882353,28764.541411764698,188.69823529411764,255.24211764705882,100.9125882352941,261.82094117647057,216.61270588235294,258.5212941176471,206.80799999999996,487.6309411764706,350.7275294117647,141.3275294117647,317.8316470588235,154.6436470588235,171.19588235294117,481.8384705882352,414.5802352941176,699.006705882353,795.8569411764706,803.6103529411763,353.5930588235295,0.21147637873520755,0.23155101721195126,0.7684489827880487
PO1000007546,12489.103058823535,17143.674705882342,15765.488823529398,201.85341176470592,423.7969411764705,54.47117647058823,74.01423529411765,683.3943529411766,1444.4728235294117,2813.242235294117,1315.356352941177,646.317882352941,1588.5698823529406,595.2052941176465,791.7021176470589,396.44964705882325,213.9374117647058,158.54117647058823,337.01788235294117,437.9558823529408,214.056705882353,98.74764705882355,0.7284962689205874,0.7921798809171092,0.20782011908289078
